Id,OwnerUserId,CreationDate,ParentId,Score,Body
10563,13.0,2008-08-14T01:43:01Z,9750,2,"<p>And here's a version directly cut and pasted from <a href=""http://openjdk.java.net/"" rel=""nofollow"">OpenJDK</a>, which is interesting because it involves no loop. On the other hand, unlike the Scheme version I posted, this version only works for 32-bit and 64-bit numbers. :-)</p><p>32-bit version:</p><pre><code>public static int reverse(int i) {    // HD, Figure 7-1    i = (i &amp; 0x55555555) &lt;&lt; 1 | (i &gt;&gt;&gt; 1) &amp; 0x55555555;    i = (i &amp; 0x33333333) &lt;&lt; 2 | (i &gt;&gt;&gt; 2) &amp; 0x33333333;    i = (i &amp; 0x0f0f0f0f) &lt;&lt; 4 | (i &gt;&gt;&gt; 4) &amp; 0x0f0f0f0f;    i = (i &lt;&lt; 24) | ((i &amp; 0xff00) &lt;&lt; 8) |        ((i &gt;&gt;&gt; 8) &amp; 0xff00) | (i &gt;&gt;&gt; 24);    return i;}</code></pre><p>64-bit version:</p><pre><code>public static long reverse(long i) {    // HD, Figure 7-1    i = (i &amp; 0x5555555555555555L) &lt;&lt; 1 | (i &gt;&gt;&gt; 1) &amp; 0x5555555555555555L;    i = (i &amp; 0x3333333333333333L) &lt;&lt; 2 | (i &gt;&gt;&gt; 2) &amp; 0x3333333333333333L;    i = (i &amp; 0x0f0f0f0f0f0f0f0fL) &lt;&lt; 4 | (i &gt;&gt;&gt; 4) &amp; 0x0f0f0f0f0f0f0f0fL;    i = (i &amp; 0x00ff00ff00ff00ffL) &lt;&lt; 8 | (i &gt;&gt;&gt; 8) &amp; 0x00ff00ff00ff00ffL;    i = (i &lt;&lt; 48) | ((i &amp; 0xffff0000L) &lt;&lt; 16) |        ((i &gt;&gt;&gt; 16) &amp; 0xffff0000L) | (i &gt;&gt;&gt; 48);    return i;}</code></pre>"
10698,528.0,2008-08-14T05:28:59Z,8970,9,"<p>You should check out the <a href=""http://developer.apple.com/documentation/QuickTime/Conceptual/QTKitCaptureProgrammingGuide/Introduction/chapter_1_section_1.html#//apple_ref/doc/uid/TP40004574-CH1-DontLinkElementID_41"" rel=""nofollow"">QTKit Capture documentation</a>.</p><p>On Leopard, you can get at all of it over the RubyCocoa bridge:</p><pre><code>require 'osx/cocoa'OSX.require_framework(""/System/Library/Frameworks/QTKit.framework"")OSX::QTCaptureDevice.inputDevices.each do |device|    puts device.localizedDisplayNameend</code></pre>"
10791,1228206.0,2008-08-14T07:59:30Z,8050,1,"<p>A bit old but still relevant:<a href=""http://www.developerzen.com/2007/09/17/introduction-to-linq/"" rel=""nofollow"">http://www.developerzen.com/2007/09/17/introduction-to-linq/</a></p>"
10792,5.0,2008-08-14T08:03:12Z,8050,7,"<p>I recommend the <a href=""http://www.hookedonlinq.com"" rel=""nofollow"" title=""pgpool-II"">Hooked On LINQ</a> wiki. They've got some <a href=""http://www.hookedonlinq.com/LINQOverview.ashx"" rel=""nofollow"">great introductory info</a>, as well as more in depth info and samples on all of the operators.</p><p>I listed a lot of LINQ references in the show notes for <a href=""http://herdingcode.com/?p=27"" rel=""nofollow"">Herding Code Episode 10 (on LINQ)</a>. One of my favorites is <a href=""http://msdn.microsoft.com/en-us/magazine/cc163400.aspx"" rel=""nofollow"">an MSDN Magazine article which explains how LINQ works</a> from a framework perspective in a way which really helped me understand how it works.</p>"
10795,1266.0,2008-08-14T08:09:24Z,8050,1,"<p>From MSDN, here are some papers, written by Anders and others:</p><ul><li><a href=""http://msdn.microsoft.com/en-us/library/bb308959.aspx"" rel=""nofollow"" title=""pgpool-II"">LINQ: .NET Language-Integrated Query</a></li><li><a href=""http://msdn.microsoft.com/en-us/library/bb425822.aspx"" rel=""nofollow"">LINQ to SQL: .NET Language-Integrated Query for Relational Data</a></li></ul><p>PS after writing this, I see someone has already linked to these, but buried inside a paragraph, so I'll keep them pulled out here in list form as well.</p>"
10888,1163.0,2008-08-14T11:01:33Z,9570,1,"<p>How I solved it: </p><ol><li>link with ""/FORCE:MULTIPLE /verbose"" (that links ok) and set the output aside.</li><li>link with ""/NODEFAULTIB /verbose"" and trace all unresolveds in the output of the previous step and add the libraries 1 by 1. </li><li>This resulted in doubles: ""AAA.lib: XXX already defined in BBB.lib""</li><li>Then I finally got it:Recompiled managed AND unmanaged units with /MDand link to (among others):mscoree.libmsvcmrt.libmfcm80d.lib</li></ol><p>Mixing /MT (unmanaged) and /MD (managed) turned out to be the bad idea: different(overlapping) libraries are needed.</p><p>@ajryan: Dependcy Walker only tells me what dll's are used, not what libraries are linked to when linking.(e.g. msvcmrt.lib ?)I think.</p><p>Thanks for the answers!</p><p>Jan</p>"
10902,1276.0,2008-08-14T11:26:53Z,10230,1,"<p><code>String.IsNullOrEmpty()</code> only works on .net 2.0 and above, for .net 1/1.1, I tend to use:</p><pre><code>if (inputString == null || inputString == String.Empty){    // String is null or empty, do something clever here. Or just expload.}</code></pre><p>I use String.Empty as opposed to """" because """" will create an object, whereas String.Empty wont - I know its something small and trivial, but id still rather not create objects when I dont need them! (<a href=""http://blogs.msdn.com/brada/archive/2003/04/22/49997.aspx"" rel=""nofollow"">Source</a>)</p>"
11091,1319.0,2008-08-14T14:17:39Z,3150,4,"<p>The framework included with VS9 <em>is</em> .NET, but you can write tests in C++/CLI, so as long as you're comfortable learning some .NET isms, you should be able to test most any C++ code.</p><p><a href=""http://www.boost.org/doc/libs/1_35_0/libs/test/doc/"" rel=""nofollow"">boost.test</a> and <a href=""http://code.google.com/p/googletest/"" rel=""nofollow"">googletest</a>look to be fairly similar, but adapted for slightly different uses. Both of these have a binary component, so you'll need an extra project in your solution to compile and run the tests.</p><p>The framework we use is <a href=""http://cxxtest.sourceforge.net/"" rel=""nofollow"">CxxTest</a>, which is much lighter; it's headers only, and uses a Perl (!) script to scrape test suite information from your headers (suites inherit from CxxTest::Base, all your test methods' names start with ""test""). Obviously, this requires that you get Perl from <a href=""http://www.activestate.com/Products/activeperl/index.mhtml"" rel=""nofollow"">one source</a> or <a href=""http://www.cygwin.com/"" rel=""nofollow"">another</a>, which adds overhead to your build environment setup.</p>"
11150,1114.0,2008-08-14T14:56:14Z,8970,2,"<p>If you poke around Apple's mailing lists you can find some code to do it in Java as well. <a href=""http://lists.apple.com/archives/QuickTime-java/2007/Jan/msg00003.html"" rel=""nofollow"">Here's a simple example suitable for capturing individual frames</a>, and <a href=""http://lists.apple.com/archives/QuickTime-java/2005/Nov/msg00036.html"" rel=""nofollow"">here's a more complicated one that's fast enough to display live video</a>.</p>"
11163,1327.0,2008-08-14T15:04:08Z,1760,1,"<p>This is really a personal opinion on my part (I guess that's redundant since it is a forum). NUnit, MSTest, ect all do pretty mutch the same thing.  However I find NMock indispensable.</p><p>NMock or any mocking package is not unit testing but it makes it so much easier to do unit testing that it mught as well be.</p>"
11170,1122.0,2008-08-14T15:09:17Z,1760,6,<p>Stick to NUnit.  Don't go anywhere near MSTest.</p><p>NUnit + ReSharper is an absolute joy to work with.</p>
11352,700.0,2008-08-14T17:15:31Z,2840,13,"<p>If you're trying to get it in one statement (the total plus the paging).  You might need to explore SQL Server support for the partition by clause (windowing functions in ANSI SQL terms).  In Oracle the syntax is just like the example above using row_number(), but I have also added a partition by clause to get the total number of rows included with each row returned in the paging (total rows is 1,262):</p><pre><code>SELECT rn, total_rows, x.OWNER, x.object_name, x.object_type  FROM (SELECT COUNT (*) OVER (PARTITION BY owner) AS TOTAL_ROWS,               ROW_NUMBER () OVER (ORDER BY 1) AS rn, uo.*          FROM all_objects uo         WHERE owner = 'CSEIS') x WHERE rn BETWEEN 6 AND 10</code></pre><p>Note that I have where owner = 'CSEIS' and my partition by is on owner.  So the results are:</p><pre><code>RN  TOTAL_ROWS  OWNER   OBJECT_NAME OBJECT_TYPE6   1262    CSEIS   CG$BDS_MODIFICATION_TYPES   TRIGGER7   1262    CSEIS   CG$AUS_MODIFICATION_TYPES   TRIGGER8   1262    CSEIS   CG$BDR_MODIFICATION_TYPES   TRIGGER9   1262    CSEIS   CG$ADS_MODIFICATION_TYPES   TRIGGER10  1262    CSEIS   CG$BIS_LANGUAGES    TRIGGER</code></pre>"
11412,432.0,2008-08-14T17:48:17Z,9750,3,"<blockquote>  <p>I'm probably misremembering, but I  thought that Joel's question was about  counting the ""on"" bits rather than  reversing them.</p></blockquote><p>Here you go:</p><pre><code>#include &lt;stdio.h&gt;int countBits(unsigned char byte);int main(){  FILE* out = fopen( ""bitcount.c"" ,""w"");  int i;  fprintf(out, ""#include &lt;stdio.h&gt;\n#include &lt;stdlib.h&gt;\n#include &lt;time.h&gt;\n\n"");  fprintf(out, ""int bitcount[256] = {"");  for(i=0;i&lt;256;i++){    fprintf(out, ""%i"", countBits((unsigned char)i));    if( i &lt; 255 ) fprintf(out, "", "");  }  fprintf(out, ""};\n\n"");  fprintf(out, ""int main(){\n"");  fprintf(out, ""srand ( time(NULL) );\n"");  fprintf(out, ""\tint num = rand() %% 256;\n"");  fprintf(out, ""\tprintf(\""The byte %%i has %%i bits set to ON.\\n\"", num, bitcount[num]);\n"");  fprintf(out, ""\treturn 0;\n"");  fprintf(out, ""}\n"");  fclose(out);  return 0;}int countBits(unsigned char byte){  unsigned char mask = 1;  int count = 0;  while(mask){    if( mask&amp;byte ) count++;    mask &lt;&lt;= 1;  }  return count;}</code></pre>"
11452,1358.0,2008-08-14T18:20:02Z,2630,1,"<p>Well it is a little bland, but I would vote for Get-Help.</p>"
12585,72.0,2008-08-15T18:36:14Z,4430,17,"<p>I've had great success with <a href=""https://github.com/jbarciauskas/wsdl2php"" rel=""nofollow"">wsdl2php</a>.  It will automatically create wrapper classes for all objects and methods used in your web service.</p>"
12799,1483.0,2008-08-15T21:44:25Z,10190,1,"<p>There are a few solutions which I use with MS SQL 2005.</p><p>One of them is ROW<em>NUMBER(). But, personally, I don't like ROW</em>NUMBER() because it doesn't work for big results (DB which I work on is really big -- over 1TB data running thousands of queries in second -- you know -- big social networking site).</p><p>Here are my favourite solution.</p><p>I will use kind of pseudo code of T-SQL.</p><p>Let's find 2nd page of users sorted by forename, surname, where each page has 10 records.</p><pre><code>@page = 2 -- input parameter@size = 10 -- can be optional input parameterif @page &lt; 1 then begin    @page = 1 -- check page numberend@start = (@page-1) * @size + 1 -- @page starts at record no @start-- find the beginning of page @pageSELECT TOP (@start)    @forename = forename,    @surname = surname    @id = idFROM    usersORDER BY    forename,    surname,    id -- to keep correct order in case of have two John Smith.-- select @size records starting from @startSELECT TOP (@size)    id,    forename,    surnameFROM    usersWHERE    (forename = @forename and surname = @surname and id &gt;= @id) -- the same name and surname, but bigger id    OR (forename = @forename and surname &gt; @surname) -- the same name, but bigger surname, id doesn't matter    OR (forename &gt; @forename) -- bigger forename, the rest doesn't matterORDER BY    forename,    surname,    id</code></pre>"
